PID,-10,0,-0.1
-1.667621082243721,16.67621082243721,336,0.37,0.36893616559170683,-0.012810028158128262,-0.012810028158128262,False
-1.4592649975590655,14.421972981155255,334,0.37,0.36381799260222447,-0.011208774521946907,-0.011208774521946907,False
-0.8318061605234284,7.483596205366587,328,0.364,0.35917488662338054,-0.006301148794591427,-0.006301148794591427,False
-0.5187358484271919,4.966503755659702,325,0.359,0.3519550926423733,-0.003884121309965849,-0.003884121309965849,False
-0.3108195930436064,2.420776777304732,323,0.356,0.35461293884974865,-0.002310998272150755,-0.002310998272150755,False
-0.3099465124212324,3.098324878692073,323,0.35,0.3461067187487797,-0.00227204873226583,-0.00227204873226583,False
-0.30935048826273714,3.093153007599061,323,0.346,0.33800734529568854,-0.002246082527562976,-0.002246082527562976,False
-0.4110360475904619,4.322169653758759,324,0.339,0.3362365021555015,-0.0029341885820031166,-0.0029341885820031166,False
-0.3076506482714488,3.024919502625699,323,0.335,0.32759898694818096,-0.0021746752317994833,-0.0021746752317994833,False
-0.204781711241175,1.9502205464468167,322,0.332,0.3275617525285633,-0.0014368003467097878,-0.0014368003467097878,False
0.1018967909721205,-1.187015143378947,319,0.323,0.3150604583284923,0.0006989255198277533,0.0006989255198277533,False
0.405745368349546,-4.195957644731535,316,0.315,0.30616678617215276,0.0027264587115496397,0.0027264587115496397,False
0.5053927160907025,-5.175918425768011,315,0.309,0.30549510704296773,0.003343157237395644,0.003343157237395644,False
0.6042545589271883,-6.1403488278438925,314,0.303,0.29856078852160084,0.0039338902570307255,0.0039338902570307255,False
0.5022901640523659,-4.972618306796592,315,0.299,0.2892836536433202,0.0032349645625799894,0.0032349645625799894,False
0.40001678727807444,-3.825195096422073,316,0.292,0.29000505968571944,0.002527383854612708,0.002527383854612708,False
0.3984006432816927,-3.981597245328861,316,0.286,0.2827281698793465,0.0024754514452069998,0.0024754514452069998,False
0.3975719644722393,-3.97498896668418,316,0.283,0.2768646248799254,0.002449485007673502,0.002449485007673502,False
0.49555166034840015,-5.010632376948343,315,0.279,0.27089728988913603,0.00301857921294868,0.00301857921294868,False
